1012,  2432,  completed,  eof,  2018-12-22 03:39:40,  2018-12-22 03:39:41,  1,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_100.modelParams|tmParams|pamLength_2.modelParams|clParams|alpha_0.0134120172679.modelParams|spParams|synPermInactiveDec_0.0836500361648,  90,  10,  12,  100,  2,  0.0134120172679,  0.0836500361648,  0.0243721160635,  0.0418132745495, 
1012,  2433,  completed,  eof,  2018-12-22 03:39:40,  2018-12-22 03:39:43,  3,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_34.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|spParams|synPermInactiveDec_0.0971376550056,  90,  10,  12,  34,  1,  0.0001,  0.0971376550056,  0.0124771334389,  0.0214060118831, 
1012,  2434,  completed,  eof,  2018-12-22 03:39:41,  2018-12-22 03:39:45,  4,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_69.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.00544014530746.modelParams|spParams|synPermInactiveDec_0.0884307790027,  90,  10,  12,  69,  1,  0.00544014530746,  0.0884307790027,  0.0134691042517,  0.0231078562298, 
1012,  2435,  completed,  eof,  2018-12-22 03:39:44,  2018-12-22 03:39:46,  2,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_22.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.000153098384919.modelParams|spParams|synPermInactiveDec_0.1,  90,  10,  12,  22,  1,  0.000153098384919,  0.1,  0.0538803698601,  0.092438206511, 
1012,  2436,  completed,  killed,  2018-12-22 03:39:45,  2018-12-22 03:39:46,  1,  modelParams|tmParams|minThreshold_10.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_33.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.000640500534437.modelParams|spParams|synPermInactiveDec_0.0969240001561,  50,  10,  12,  33,  1,  0.000640500534437,  0.0969240001561,  0.0189146446742,  0.0324993378285, 


jobID,  modelID,  status,  completionReason,  startTime,  endTime,  runtime(s),  expDesc,  numRecords,  modelParams|tmParams|minThreshold,  modelParams|tmParams|activationThreshold,  modelParams|sensorParams|encoders|mem:n,  modelParams|tmParams|pamLength,  modelParams|clParams|alpha,  modelParams|spParams|synPermInactiveDec,  multiStepBestPredictions:multiStep:errorMetric='aae':steps=[1]:window=1000:field=mem,  multiStepBestPredictions:multiStep:errorMetric='altMAPE':steps=[1]:window=1000:field=mem, 
1016,  2571,  completed,  eof,  2018-12-22 04:00:07,  2018-12-22 04:00:09,  2,  modelParams|tmParams|minThreshold_11.modelParams|tmParams|activationThreshold_14.modelParams|sensorParams|encoders|mem:n_272.modelParams|tmParams|pamLength_3.modelParams|clParams|alpha_0.05005.modelParams|spParams|synPermInactiveDec_0.05015,  90,  11,  14,  272,  3,  0.05005,  0.05015,  0.0302887533344,  0.0519639720914, 
1016,  2582,  completed,  eof,  2018-12-22 04:00:07,  2018-12-22 04:00:09,  2,  modelParams|tmParams|minThreshold_9.modelParams|tmParams|activationThreshold_12.modelParams|sensorParams|encoders|mem:n_22.modelParams|tmParams|pamLength_1.modelParams|clParams|alpha_0.0001.modelParams|spParams|synPermInactiveDec_0.1,  90,  9,  12,  22,  1,  0.0001,  0.1,  0.0538803698601,  0.092438206511, 
